time[s],m_in
151845,8.97766073436302e-05
151846,8.97766095819218e-05
151847,8.97766118201873e-05
151848,8.97766140584266e-05
151849,8.97766162966397e-05
151850,8.97766185348267e-05
151851,8.97766207729876e-05
151852,8.97766230111225e-05
151853,8.97766252492314e-05
151854,8.9776627487314e-05
151855,8.97766297253705e-05
151856,8.97766319634008e-05
151857,8.97766342014051e-05
151858,8.97766364393833e-05
151859,8.97766386773354e-05
151860,8.97766409152616e-05
151861,8.97766431531615e-05
151862,8.97766453910351e-05
151863,8.97766476288828e-05
151864,8.97766498667044e-05
151865,8.97766521044999e-05
151866,8.97766543422694e-05
151867,8.97766565800127e-05
151868,8.97766588177299e-05
151869,8.97766610554208e-05
151870,8.97766632930858e-05
151871,8.97766655307246e-05
151872,8.97766677683376e-05
151873,8.97766700059243e-05
151874,8.97766722434848e-05
151875,8.97766744810191e-05
151876,8.97766767185275e-05
151877,8.97766789560098e-05
151878,8.9776681193466e-05
151879,8.97766834308962e-05
151880,8.97766856683002e-05
151881,8.97766879056779e-05
151882,8.97766901430297e-05
151883,8.97766923803554e-05
151884,8.97766946176549e-05
151885,8.97766968549286e-05
151886,8.9776699092176e-05
151887,8.97767013293972e-05
151888,8.97767035665924e-05
151889,8.97767058037615e-05
151890,8.97767080409045e-05
151891,8.97767102780216e-05
151892,8.97767125151124e-05
151893,8.97767147521772e-05
151894,8.97767169892156e-05
151895,8.97767192262282e-05
151896,8.97767214632147e-05
151897,8.97767237001751e-05
151898,8.97767259371095e-05
151899,8.97767281740177e-05
151900,8.97767304108996e-05
151901,8.97767326477556e-05
151902,8.97767348845855e-05
151903,8.97767371213894e-05
151904,8.97767393581673e-05
151905,8.97767415949189e-05
151906,8.97767438316443e-05
151907,8.97767460683438e-05
151908,8.97767483050172e-05
151909,8.97767505416645e-05
151910,8.97767527782858e-05
151911,8.9776755014881e-05
151912,8.977675725145e-05
151913,8.97767594879928e-05
151914,8.97767617245096e-05
151915,8.97767639610004e-05
151916,8.97767661974651e-05
151917,8.97767684339039e-05
151918,8.97767706703164e-05
151919,8.97767729067027e-05
151920,8.9776775143063e-05
151921,8.97767773793973e-05
151922,8.97767796157055e-05
151923,8.97767818519877e-05
151924,8.97767840882438e-05
151925,8.97767863244735e-05
151926,8.97767885606774e-05
151927,8.97767907968552e-05
151928,8.97767930330069e-05
151929,8.97767952691326e-05
151930,8.97767975052321e-05
151931,8.97767997413056e-05
151932,8.97768019773528e-05
151933,8.97768042133741e-05
151934,8.97768064493693e-05
151935,8.97768086853387e-05
151936,8.97768109212817e-05
151937,8.97768131571987e-05
151938,8.97768153930894e-05
151939,8.97768176289542e-05
151940,8.9776819864793e-05
151941,8.97768221006056e-05
151942,8.97768243363924e-05
151943,8.97768265721529e-05
151944,8.97768288078872e-05
151945,8.97768310435956e-05
151946,8.97768332792779e-05
151947,8.97768355149341e-05
151948,8.97768377505644e-05
151949,8.97768399861685e-05
151950,8.97768422217465e-05
151951,8.97768444572982e-05
151952,8.9776846692824e-05
151953,8.97768489283238e-05
151954,8.97768511637977e-05
151955,8.97768533992454e-05
151956,8.97768556346669e-05
151957,8.97768578700622e-05
151958,8.97768601054316e-05
151959,8.9776862340775e-05
151960,8.97768645760923e-05
151961,8.97768668113836e-05
151962,8.97768690466488e-05
151963,8.97768712818877e-05
151964,8.97768735171007e-05
151965,8.97768757522876e-05
151966,8.97768779874485e-05
151967,8.97768802225835e-05
151968,8.97768824576922e-05
151969,8.97768846927747e-05
151970,8.97768869278313e-05
151971,8.97768891628618e-05
151972,8.97768913978663e-05
151973,8.97768936328449e-05
151974,8.97768958677972e-05
151975,8.97768981027235e-05
151976,8.97769003376235e-05
151977,8.97769025724976e-05
151978,8.97769048073457e-05
151979,8.97769070421677e-05
151980,8.97769092769639e-05
151981,8.97769115117338e-05
151982,8.97769137464774e-05
151983,8.97769159811952e-05
151984,8.97769182158868e-05
151985,8.97769204505525e-05
151986,8.97769226851922e-05
151987,8.97769249198058e-05
151988,8.97769271543931e-05
151989,8.97769293889545e-05
151990,8.97769316234898e-05
151991,8.97769338579991e-05
151992,8.97769360924825e-05
151993,8.97769383269396e-05
151994,8.97769405613707e-05
151995,8.97769427957756e-05
151996,8.97769450301546e-05
151997,8.97769472645075e-05
151998,8.97769494988344e-05
151999,8.97769517331354e-05
152000,8.97769539674101e-05
152001,8.97769562016587e-05
152002,8.97769584358813e-05
152003,8.97769606700779e-05
152004,8.97769629042484e-05
152005,8.97769651383931e-05
152006,8.97769673725115e-05
152007,8.97769696066037e-05
152008,8.977697184067e-05
152009,8.97769740747103e-05
152010,8.97769763087246e-05
152011,8.97769785427129e-05
152012,8.9776980776675e-05
152013,8.9776983010611e-05
152014,8.97769852445209e-05
152015,8.97769874784048e-05
152016,8.97769897122627e-05
152017,8.97769919460948e-05
152018,8.97769941799006e-05
152019,8.97769964136803e-05
152020,8.97769986474339e-05
152021,8.97770008811615e-05
152022,8.97770031148631e-05
152023,8.97770053485387e-05
152024,8.97770075821884e-05
152025,8.97770098158118e-05
152026,8.97770120494091e-05
152027,8.97770142829805e-05
152028,8.97770165165258e-05
152029,8.97770187500451e-05
152030,8.97770209835385e-05
152031,8.97770232170056e-05
152032,8.97770254504468e-05
152033,8.97770276838617e-05
152034,8.97770299172508e-05
152035,8.97770321506138e-05
152036,8.97770343839509e-05
152037,8.97770366172618e-05
152038,8.97770388505467e-05
152039,8.97770410838054e-05
152040,8.97770433170382e-05
152041,8.97770455502449e-05
152042,8.97770477834256e-05
152043,8.97770500165805e-05
152044,8.97770522497091e-05
152045,8.97770544828115e-05
152046,8.97770567158881e-05
152047,8.97770589489386e-05
152048,8.9777061181963e-05
152049,8.97770634149616e-05
152050,8.9777065647934e-05
152051,8.97770678808802e-05
152052,8.97770701138005e-05
152053,8.97770723466948e-05
152054,8.9777074579563e-05
152055,8.97770768124054e-05
152056,8.97770790452215e-05
152057,8.97770812780116e-05
152058,8.97770835107756e-05
152059,8.97770857435136e-05
152060,8.97770879762256e-05
152061,8.97770902089116e-05
152062,8.97770924415717e-05
152063,8.97770946742056e-05
152064,8.97770969068133e-05
152065,8.97770991393952e-05
152066,8.9777101371951e-05
152067,8.97771036044808e-05
152068,8.97771058369847e-05
152069,8.97771080694624e-05
152070,8.97771103019139e-05
152071,8.97771125343396e-05
152072,8.97771147667392e-05
152073,8.97771169991128e-05
152074,8.97771192314605e-05
152075,8.9777121463782e-05
152076,8.97771236960775e-05
152077,8.97771259283468e-05
152078,8.97771281605902e-05
152079,8.97771303928076e-05
152080,8.9777132624999e-05
152081,8.97771348571645e-05
152082,8.97771370893039e-05
152083,8.9777139321417e-05
152084,8.97771415535042e-05
152085,8.97771437855655e-05
152086,8.97771460176007e-05
152087,8.977714824961e-05
152088,8.97771504815932e-05
152089,8.97771527135502e-05
152090,8.97771549454813e-05
152091,8.97771571773864e-05
152092,8.97771594092654e-05
152093,8.97771616411187e-05
152094,8.97771638729457e-05
152095,8.97771661047467e-05
152096,8.97771683365214e-05
152097,8.97771705682704e-05
152098,8.97771727999933e-05
152099,8.97771750316904e-05
152100,8.97771772633612e-05
152101,8.97771794950061e-05
152102,8.97771817266248e-05
152103,8.97771839582176e-05
152104,8.97771861897844e-05
152105,8.97771884213252e-05
152106,8.97771906528401e-05
152107,8.97771928843288e-05
152108,8.97771951157914e-05
152109,8.97771973472281e-05
152110,8.97771995786387e-05
152111,8.97772018100234e-05
152112,8.97772040413822e-05
152113,8.97772062727149e-05
152114,8.97772085040214e-05
152115,8.97772107353019e-05
152116,8.97772129665564e-05
152117,8.9777215197785e-05
152118,8.97772174289877e-05
152119,8.97772196601642e-05
152120,8.97772218913148e-05
152121,8.97772241224391e-05
152122,8.97772263535376e-05
152123,8.97772285846101e-05
152124,8.97772308156565e-05
152125,8.97772330466771e-05
152126,8.97772352776716e-05
152127,8.97772375086398e-05
152128,8.97772397395822e-05
152129,8.97772419704986e-05
152130,8.9777244201389e-05
152131,8.97772464322535e-05
152132,8.97772486630919e-05
152133,8.97772508939041e-05
152134,8.97772531246904e-05
152135,8.97772553554508e-05
152136,8.97772575861851e-05
152137,8.97772598168936e-05
152138,8.97772620475759e-05
152139,8.97772642782322e-05
152140,8.97772665088623e-05
152141,8.97772687394666e-05
152142,8.97772709700449e-05
152143,8.97772732005971e-05
152144,8.97772754311236e-05
152145,8.97772776616238e-05
152146,8.97772798920979e-05
152147,8.97772821225462e-05
152148,8.97772843529684e-05
152149,8.97772865833646e-05
152150,8.9777288813735e-05
152151,8.97772910440792e-05
152152,8.97772932743973e-05
152153,8.97772955046895e-05
152154,8.97772977349558e-05
152155,8.97772999651959e-05
152156,8.97773021954103e-05
152157,8.97773044255985e-05
152158,8.97773066557607e-05
152159,8.97773088858968e-05
152160,8.9777311116007e-05
152161,8.97773133460912e-05
152162,8.97773155761494e-05
152163,8.97773178061818e-05
152164,8.97773200361879e-05
152165,8.9777322266168e-05
152166,8.97773244961222e-05
152167,8.97773267260504e-05
152168,8.97773289559526e-05
152169,8.9777331185829e-05
152170,8.97773334156792e-05
152171,8.97773356455033e-05
152172,8.97773378753015e-05
152173,8.97773401050737e-05
152174,8.97773423348199e-05
152175,8.97773445645403e-05
152176,8.97773467942345e-05
152177,8.97773490239028e-05
152178,8.97773512535449e-05
152179,8.97773534831611e-05
152180,8.97773557127513e-05
152181,8.97773579423158e-05
152182,8.97773601718541e-05
152183,8.97773624013663e-05
152184,8.97773646308525e-05
152185,8.97773668603127e-05
152186,8.97773690897471e-05
152187,8.97773713191553e-05
152188,8.97773735485378e-05
152189,8.97773757778941e-05
152190,8.97773780072243e-05
152191,8.97773802365286e-05
152192,8.9777382465807e-05
152193,8.97773846950594e-05
152194,8.97773869242859e-05
152195,8.97773891534863e-05
152196,8.97773913826607e-05
152197,8.97773936118089e-05
152198,8.97773958409313e-05
152199,8.97773980700278e-05
152200,8.97774002990984e-05
152201,8.97774025281428e-05
152202,8.97774047571613e-05
152203,8.97774069861536e-05
152204,8.97774092151201e-05
152205,8.97774114440606e-05
152206,8.97774136729752e-05
152207,8.97774159018639e-05
152208,8.97774181307264e-05
152209,8.97774203595628e-05
152210,8.97774225883734e-05
152211,8.9777424817158e-05
152212,8.97774270459166e-05
152213,8.97774292746494e-05
152214,8.97774315033561e-05
152215,8.97774337320366e-05
152216,8.97774359606913e-05
152217,8.977743818932e-05
152218,8.97774404179227e-05
152219,8.97774426464997e-05
152220,8.97774448750504e-05
152221,8.97774471035752e-05
152222,8.97774493320739e-05
152223,8.97774515605467e-05
152224,8.97774537889935e-05
152225,8.97774560174144e-05
152226,8.97774582458095e-05
152227,8.97774604741784e-05
152228,8.97774627025212e-05
152229,8.97774649308381e-05
152230,8.97774671591291e-05
152231,8.97774693873941e-05
152232,8.97774716156333e-05
152233,8.97774738438463e-05
152234,8.97774760720333e-05
152235,8.97774783001944e-05
152236,8.97774805283295e-05
152237,8.97774827564386e-05
152238,8.9777484984522e-05
152239,8.97774872125792e-05
152240,8.97774894406104e-05
152241,8.97774916686155e-05
152242,8.97774938965948e-05
152243,8.97774961245481e-05
152244,8.97774983524755e-05
152245,8.9777500580377e-05
152246,8.97775028082524e-05
152247,8.97775050361017e-05
152248,8.97775072639251e-05
152249,8.97775094917226e-05
152250,8.97775117194941e-05
152251,8.97775139472398e-05
152252,8.97775161749594e-05
152253,8.97775184026529e-05
152254,8.97775206303205e-05
152255,8.97775228579622e-05
152256,8.97775250855779e-05
152257,8.97775273131678e-05
152258,8.97775295407315e-05
152259,8.97775317682693e-05
152260,8.9777533995781e-05
152261,8.97775362232669e-05
152262,8.97775384507268e-05
152263,8.97775406781609e-05
152264,8.97775429055689e-05
152265,8.97775451329508e-05
152266,8.97775473603067e-05
152267,8.97775495876368e-05
152268,8.97775518149409e-05
152269,8.97775540422191e-05
152270,8.97775562694714e-05
152271,8.97775584966976e-05
152272,8.97775607238978e-05
152273,8.97775629510721e-05
152274,8.97775651782204e-05
152275,8.97775674053427e-05
152276,8.97775696324393e-05
152277,8.97775718595098e-05
152278,8.97775740865543e-05
152279,8.97775763135726e-05
152280,8.97775785405652e-05
152281,8.97775807675318e-05
152282,8.97775829944726e-05
152283,8.97775852213873e-05
152284,8.97775874482761e-05
152285,8.97775896751387e-05
152286,8.97775919019755e-05
152287,8.97775941287864e-05
152288,8.97775963555713e-05
152289,8.97775985823304e-05
152290,8.97776008090634e-05
152291,8.97776030357703e-05
152292,8.97776052624513e-05
152293,8.97776074891065e-05
152294,8.97776097157356e-05
152295,8.9777611942339e-05
152296,8.97776141689163e-05
152297,8.97776163954674e-05
152298,8.97776186219928e-05
152299,8.97776208484922e-05
152300,8.97776230749656e-05
152301,8.97776253014133e-05
152302,8.97776275278348e-05
152303,8.97776297542304e-05
152304,8.97776319805999e-05
152305,8.97776342069436e-05
152306,8.97776364332613e-05
152307,8.97776386595531e-05
152308,8.97776408858191e-05
152309,8.9777643112059e-05
152310,8.97776453382728e-05
152311,8.97776475644608e-05
152312,8.97776497906228e-05
152313,8.97776520167589e-05
152314,8.97776542428692e-05
152315,8.97776564689534e-05
152316,8.97776586950115e-05
152317,8.97776609210438e-05
152318,8.97776631470501e-05
152319,8.97776653730305e-05
152320,8.97776675989852e-05
152321,8.97776698249137e-05
152322,8.97776720508162e-05
152323,8.97776742766927e-05
152324,8.97776765025434e-05
152325,8.97776787283681e-05
152326,8.97776809541669e-05
152327,8.97776831799399e-05
152328,8.97776854056868e-05
152329,8.97776876314076e-05
152330,8.97776898571026e-05
152331,8.97776920827717e-05
152332,8.97776943084148e-05
152333,8.97776965340322e-05
152334,8.97776987596235e-05
152335,8.97777009851886e-05
152336,8.9777703210728e-05
152337,8.97777054362414e-05
152338,8.97777076617289e-05
152339,8.97777098871906e-05
152340,8.97777121126262e-05
152341,8.97777143380359e-05
152342,8.97777165634195e-05
152343,8.97777187887773e-05
152344,8.97777210141091e-05
152345,8.97777232394152e-05
152346,8.97777254646952e-05
152347,8.97777276899492e-05
152348,8.97777299151772e-05
152349,8.97777321403794e-05
152350,8.97777343655556e-05
152351,8.97777365907059e-05
152352,8.97777388158304e-05
152353,8.97777410409288e-05
152354,8.97777432660012e-05
152355,8.97777454910478e-05
152356,8.97777477160684e-05
152357,8.97777499410631e-05
152358,8.9777752166032e-05
152359,8.97777543909749e-05
152360,8.97777566158917e-05
152361,8.97777588407825e-05
152362,8.97777610656476e-05
152363,8.97777632904867e-05
152364,8.97777655153e-05
152365,8.97777677400873e-05
152366,8.97777699648486e-05
152367,8.97777721895838e-05
152368,8.97777744142932e-05
152369,8.97777766389768e-05
152370,8.97777788636343e-05
152371,8.97777810882662e-05
152372,8.97777833128719e-05
152373,8.97777855374516e-05
152374,8.97777877620054e-05
152375,8.97777899865334e-05
152376,8.97777922110354e-05
152377,8.97777944355117e-05
152378,8.97777966599619e-05
152379,8.97777988843861e-05
152380,8.97778011087843e-05
152381,8.97778033331567e-05
152382,8.97778055575031e-05
152383,8.97778077818238e-05
152384,8.97778100061185e-05
152385,8.97778122303872e-05
152386,8.97778144546298e-05
152387,8.97778166788467e-05
152388,8.97778189030376e-05
152389,8.97778211272026e-05
152390,8.97778233513418e-05
152391,8.9777825575455e-05
152392,8.97778277995421e-05
152393,8.97778300236034e-05
152394,8.97778322476388e-05
152395,8.97778344716483e-05
152396,8.9777836695632e-05
152397,8.97778389195896e-05
152398,8.97778411435212e-05
152399,8.9777843367427e-05
152400,8.97778455913069e-05
152401,8.97778478151609e-05
152402,8.97778500389891e-05
152403,8.97778522627912e-05
152404,8.97778544865674e-05
152405,8.97778567103175e-05
152406,8.97778589340419e-05
152407,8.97778611577404e-05
152408,8.97778633814129e-05
152409,8.97778656050597e-05
152410,8.97778678286804e-05
152411,8.97778700522751e-05
152412,8.9777872275844e-05
152413,8.97778744993869e-05
152414,8.9777876722904e-05
152415,8.97778789463953e-05
152416,8.97778811698605e-05
152417,8.97778833932997e-05
152418,8.97778856167131e-05
152419,8.97778878401006e-05
152420,8.97778900634622e-05
152421,8.9777892286798e-05
152422,8.97778945101078e-05
152423,8.97778967333916e-05
152424,8.97778989566494e-05
152425,8.97779011798814e-05
152426,8.97779034030876e-05
152427,8.97779056262679e-05
152428,8.97779078494222e-05
152429,8.97779100725506e-05
152430,8.97779122956529e-05
152431,8.97779145187295e-05
152432,8.97779167417802e-05
152433,8.97779189648049e-05
152434,8.97779211878039e-05
152435,8.97779234107769e-05
152436,8.97779256337238e-05
152437,8.97779278566449e-05
152438,8.97779300795401e-05
152439,8.97779323024095e-05
152440,8.9777934525253e-05
152441,8.97779367480705e-05
152442,8.97779389708621e-05
152443,8.97779411936277e-05
152444,8.97779434163675e-05
152445,8.97779456390814e-05
152446,8.97779478617695e-05
152447,8.97779500844316e-05
152448,8.97779523070678e-05
152449,8.9777954529678e-05
152450,8.97779567522623e-05
152451,8.97779589748208e-05
152452,8.97779611973534e-05
152453,8.97779634198603e-05
152454,8.9777965642341e-05
152455,8.97779678647958e-05
152456,8.97779700872247e-05
152457,8.97779723096278e-05
